<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NVTK,60,20170403,190000,701.5000000
NVTK,60,20170404,110000,708.8000000
NVTK,60,20170404,120000,707.9000000
NVTK,60,20170404,130000,713.4000000
NVTK,60,20170404,140000,717.0000000
NVTK,60,20170404,150000,721.9000000
NVTK,60,20170404,160000,718.5000000
NVTK,60,20170404,170000,717.7000000
NVTK,60,20170404,180000,718.1000000
NVTK,60,20170404,190000,723.0000000
NVTK,60,20170405,110000,728.7000000
NVTK,60,20170405,120000,729.1000000
NVTK,60,20170405,130000,733.0000000
NVTK,60,20170405,140000,737.5000000
NVTK,60,20170405,150000,733.8000000
NVTK,60,20170405,160000,735.0000000
NVTK,60,20170405,170000,730.3000000
NVTK,60,20170405,180000,733.7000000
NVTK,60,20170405,190000,733.3000000
NVTK,60,20170406,110000,731.1000000
NVTK,60,20170406,120000,733.7000000
NVTK,60,20170406,130000,733.3000000
NVTK,60,20170406,140000,737.9000000
NVTK,60,20170406,150000,733.4000000
NVTK,60,20170406,160000,736.8000000
NVTK,60,20170406,170000,737.0000000
NVTK,60,20170406,180000,736.9000000
NVTK,60,20170406,190000,736.5000000
NVTK,60,20170407,110000,729.6000000
NVTK,60,20170407,120000,731.1000000
NVTK,60,20170407,130000,723.6000000
NVTK,60,20170407,140000,727.5000000
NVTK,60,20170407,150000,727.3000000
NVTK,60,20170407,160000,728.3000000
NVTK,60,20170407,170000,730.2000000
NVTK,60,20170407,180000,734.7000000
NVTK,60,20170407,190000,736.7000000
NVTK,60,20170410,110000,728.0000000
NVTK,60,20170410,120000,723.3000000
NVTK,60,20170410,130000,720.8000000
NVTK,60,20170410,140000,715.9000000
NVTK,60,20170410,150000,717.0000000
NVTK,60,20170410,160000,718.0000000
NVTK,60,20170410,170000,712.8000000
NVTK,60,20170410,180000,712.7000000
NVTK,60,20170410,190000,712.7000000
NVTK,60,20170411,110000,704.0000000
NVTK,60,20170411,120000,705.9000000
NVTK,60,20170411,130000,706.4000000
NVTK,60,20170411,140000,709.0000000
NVTK,60,20170411,150000,711.3000000
NVTK,60,20170411,160000,711.0000000
NVTK,60,20170411,170000,712.2000000
NVTK,60,20170411,180000,710.0000000
NVTK,60,20170411,190000,710.1000000
NVTK,60,20170412,110000,710.4000000
NVTK,60,20170412,120000,710.1000000
NVTK,60,20170412,130000,710.2000000
NVTK,60,20170412,140000,706.8000000
NVTK,60,20170412,150000,713.6000000
NVTK,60,20170412,160000,710.3000000
NVTK,60,20170412,170000,703.2000000
NVTK,60,20170412,180000,702.3000000
NVTK,60,20170412,190000,702.7000000
NVTK,60,20170413,110000,698.3000000
NVTK,60,20170413,120000,684.2000000
NVTK,60,20170413,130000,698.1000000
NVTK,60,20170413,140000,697.6000000
NVTK,60,20170413,150000,698.2000000
NVTK,60,20170413,160000,690.0000000
NVTK,60,20170413,170000,698.3000000
NVTK,60,20170413,180000,695.8000000
NVTK,60,20170413,190000,699.9000000
NVTK,60,20170414,110000,691.8000000
NVTK,60,20170414,120000,692.6000000
NVTK,60,20170414,130000,691.3000000
NVTK,60,20170414,140000,690.8000000
NVTK,60,20170414,150000,690.6000000
NVTK,60,20170414,160000,686.0000000
NVTK,60,20170414,170000,685.2000000
NVTK,60,20170414,180000,682.4000000
NVTK,60,20170414,190000,685.0000000
NVTK,60,20170417,110000,683.3000000
NVTK,60,20170417,120000,671.6000000
NVTK,60,20170417,130000,675.5000000
NVTK,60,20170417,140000,676.8000000
NVTK,60,20170417,150000,681.7000000
NVTK,60,20170417,160000,683.2000000
NVTK,60,20170417,170000,679.8000000
NVTK,60,20170417,180000,679.5000000
NVTK,60,20170417,190000,679.0000000
NVTK,60,20170418,110000,685.3000000
NVTK,60,20170418,120000,682.5000000
NVTK,60,20170418,130000,682.6000000
NVTK,60,20170418,140000,684.9000000
NVTK,60,20170418,150000,685.8000000
NVTK,60,20170418,160000,681.3000000
NVTK,60,20170418,170000,684.5000000
NVTK,60,20170418,180000,685.8000000
NVTK,60,20170418,190000,684.4000000
NVTK,60,20170419,110000,689.2000000
NVTK,60,20170419,120000,688.5000000
NVTK,60,20170419,130000,690.1000000
NVTK,60,20170419,140000,690.5000000
NVTK,60,20170419,150000,688.2000000
NVTK,60,20170419,160000,689.6000000
NVTK,60,20170419,170000,687.0000000
NVTK,60,20170419,180000,678.8000000
NVTK,60,20170419,190000,678.8000000
NVTK,60,20170420,110000,671.5000000
NVTK,60,20170420,120000,674.3000000
NVTK,60,20170420,130000,675.2000000
NVTK,60,20170420,140000,676.8000000
NVTK,60,20170420,150000,678.3000000
NVTK,60,20170420,160000,685.2000000
NVTK,60,20170420,170000,681.9000000
NVTK,60,20170420,180000,682.9000000
NVTK,60,20170420,190000,685.1000000
NVTK,60,20170421,110000,690.4000000
NVTK,60,20170421,120000,694.3000000
NVTK,60,20170421,130000,695.2000000
NVTK,60,20170421,140000,692.2000000
NVTK,60,20170421,150000,690.4000000
NVTK,60,20170421,160000,687.9000000
NVTK,60,20170421,170000,690.0000000
NVTK,60,20170421,180000,683.5000000
NVTK,60,20170421,190000,683.7000000
