<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
GAZP,60,20170802,120000,118.4300000
GAZP,60,20170802,130000,118.7500000
GAZP,60,20170802,140000,118.8300000
GAZP,60,20170802,150000,118.6600000
GAZP,60,20170802,160000,118.4100000
GAZP,60,20170802,170000,118.8500000
GAZP,60,20170802,180000,118.5700000
GAZP,60,20170802,190000,119.0900000
GAZP,60,20170803,110000,119.6200000
GAZP,60,20170803,120000,119.7200000
GAZP,60,20170803,130000,119.7000000
GAZP,60,20170803,140000,119.8900000
GAZP,60,20170803,150000,119.5800000
GAZP,60,20170803,160000,119.7600000
GAZP,60,20170803,170000,119.7600000
GAZP,60,20170803,180000,119.5200000
GAZP,60,20170803,190000,119.5800000
GAZP,60,20170804,110000,118.8500000
GAZP,60,20170804,120000,118.9400000
GAZP,60,20170804,130000,118.9300000
GAZP,60,20170804,140000,118.9000000
GAZP,60,20170804,150000,119.3600000
GAZP,60,20170804,160000,119.6100000
GAZP,60,20170804,170000,119.2500000
GAZP,60,20170804,180000,119.1900000
GAZP,60,20170804,190000,119.4500000
GAZP,60,20170807,110000,119.9500000
GAZP,60,20170807,120000,120.1700000
GAZP,60,20170807,130000,119.4900000
GAZP,60,20170807,140000,119.0900000
GAZP,60,20170807,150000,119.2000000
GAZP,60,20170807,160000,119.4600000
GAZP,60,20170807,170000,119.6200000
GAZP,60,20170807,180000,119.4900000
GAZP,60,20170807,190000,119.5000000
GAZP,60,20170808,110000,119.4500000
GAZP,60,20170808,120000,119.3900000
GAZP,60,20170808,130000,119.3100000
GAZP,60,20170808,140000,119.7700000
GAZP,60,20170808,150000,119.7300000
GAZP,60,20170808,160000,119.6100000
GAZP,60,20170808,170000,119.4100000
GAZP,60,20170808,180000,119.6300000
GAZP,60,20170808,190000,119.6700000
GAZP,60,20170809,110000,118.9300000
GAZP,60,20170809,120000,118.7400000
GAZP,60,20170809,130000,118.5000000
GAZP,60,20170809,140000,118.6300000
GAZP,60,20170809,150000,118.3800000
GAZP,60,20170809,160000,118.3200000
GAZP,60,20170809,170000,118.2000000
GAZP,60,20170809,180000,118.4400000
GAZP,60,20170809,190000,118.6800000
GAZP,60,20170810,110000,119.2300000
GAZP,60,20170810,120000,118.6500000
GAZP,60,20170810,130000,118.3900000
GAZP,60,20170810,140000,118.6400000
GAZP,60,20170810,150000,118.7500000
GAZP,60,20170810,160000,119.1700000
GAZP,60,20170810,170000,118.8300000
GAZP,60,20170810,180000,118.2200000
GAZP,60,20170810,190000,118.0500000
GAZP,60,20170811,110000,117.4600000
GAZP,60,20170811,120000,116.5000000
GAZP,60,20170811,130000,116.7200000
GAZP,60,20170811,140000,116.8600000
GAZP,60,20170811,150000,116.5000000
GAZP,60,20170811,160000,116.7200000
GAZP,60,20170811,170000,116.5500000
GAZP,60,20170811,180000,116.8700000
GAZP,60,20170811,190000,116.9300000
GAZP,60,20170814,110000,117.4700000
GAZP,60,20170814,120000,117.6800000
GAZP,60,20170814,130000,117.6500000
GAZP,60,20170814,140000,117.5500000
GAZP,60,20170814,150000,117.5200000
GAZP,60,20170814,160000,117.3700000
GAZP,60,20170814,170000,117.4800000
GAZP,60,20170814,180000,117.4000000
GAZP,60,20170814,190000,117.4000000
GAZP,60,20170815,110000,116.6800000
GAZP,60,20170815,120000,116.7800000
GAZP,60,20170815,130000,116.7100000
GAZP,60,20170815,140000,116.6600000
GAZP,60,20170815,150000,116.6500000
GAZP,60,20170815,160000,116.6100000
GAZP,60,20170815,170000,116.8100000
GAZP,60,20170815,180000,117.4800000
GAZP,60,20170815,190000,117.5900000
GAZP,60,20170816,110000,117.4400000
GAZP,60,20170816,120000,117.2700000
GAZP,60,20170816,130000,117.5200000
GAZP,60,20170816,140000,117.4300000
GAZP,60,20170816,150000,117.4300000
GAZP,60,20170816,160000,117.2100000
GAZP,60,20170816,170000,117.1600000
GAZP,60,20170816,180000,117.1900000
GAZP,60,20170816,190000,116.7500000
GAZP,60,20170817,110000,116.6800000
GAZP,60,20170817,120000,116.5900000
GAZP,60,20170817,130000,116.8200000
GAZP,60,20170817,140000,116.6500000
GAZP,60,20170817,150000,116.7900000
GAZP,60,20170817,160000,116.5000000
GAZP,60,20170817,170000,116.4500000
GAZP,60,20170817,180000,116.1500000
GAZP,60,20170817,190000,116.2200000
GAZP,60,20170818,110000,115.4100000
GAZP,60,20170818,120000,115.3200000
GAZP,60,20170818,130000,115.3800000
GAZP,60,20170818,140000,115.7600000
GAZP,60,20170818,150000,115.6500000
GAZP,60,20170818,160000,115.6000000
GAZP,60,20170818,170000,115.4000000
GAZP,60,20170818,180000,115.8900000
GAZP,60,20170818,190000,116.0000000
GAZP,60,20170821,110000,116.2000000
GAZP,60,20170821,120000,115.7800000
GAZP,60,20170821,130000,115.9200000
GAZP,60,20170821,140000,116.2000000
GAZP,60,20170821,150000,116.1700000
GAZP,60,20170821,160000,116.2700000
GAZP,60,20170821,170000,115.6600000
GAZP,60,20170821,180000,115.7500000
GAZP,60,20170821,190000,115.9200000
GAZP,60,20170822,110000,116.3400000
GAZP,60,20170822,120000,116.6500000
GAZP,60,20170822,130000,116.3100000
GAZP,60,20170822,140000,116.2600000
GAZP,60,20170822,150000,115.9900000
GAZP,60,20170822,160000,116.0000000
GAZP,60,20170822,170000,115.9600000
GAZP,60,20170822,180000,116.0300000
GAZP,60,20170822,190000,116.0000000
GAZP,60,20170823,110000,115.9200000
GAZP,60,20170823,120000,115.8400000
GAZP,60,20170823,130000,115.5300000
GAZP,60,20170823,140000,115.3100000
GAZP,60,20170823,150000,115.4100000
GAZP,60,20170823,160000,115.4200000
GAZP,60,20170823,170000,115.4500000
GAZP,60,20170823,180000,115.5000000
GAZP,60,20170823,190000,115.7500000
GAZP,60,20170824,110000,115.9200000
GAZP,60,20170824,120000,115.6500000
GAZP,60,20170824,130000,115.7200000
GAZP,60,20170824,140000,115.8500000
GAZP,60,20170824,150000,116.0200000
GAZP,60,20170824,160000,116.5300000
GAZP,60,20170824,170000,116.2800000
GAZP,60,20170824,180000,116.5000000
GAZP,60,20170824,190000,116.5600000
GAZP,60,20170825,110000,117.1500000
GAZP,60,20170825,120000,117.7800000
GAZP,60,20170825,130000,117.5300000
GAZP,60,20170825,140000,117.9700000
GAZP,60,20170825,150000,117.7100000
GAZP,60,20170825,160000,117.6300000
GAZP,60,20170825,170000,117.6000000
GAZP,60,20170825,180000,117.2100000
GAZP,60,20170825,190000,117.8500000
GAZP,60,20170828,110000,118.5000000
GAZP,60,20170828,120000,118.5700000
GAZP,60,20170828,130000,118.2400000
GAZP,60,20170828,140000,118.4400000
GAZP,60,20170828,150000,118.5100000
GAZP,60,20170828,160000,118.3900000
GAZP,60,20170828,170000,118.2800000
GAZP,60,20170828,180000,118.5100000
GAZP,60,20170828,190000,118.7500000
GAZP,60,20170829,110000,117.3100000
GAZP,60,20170829,120000,117.0800000
GAZP,60,20170829,130000,116.8000000
GAZP,60,20170829,140000,116.5900000
GAZP,60,20170829,150000,116.8900000
GAZP,60,20170829,160000,117.1200000
GAZP,60,20170829,170000,117.8400000
GAZP,60,20170829,180000,118.2400000
GAZP,60,20170829,190000,118.3000000
GAZP,60,20170830,110000,118.3300000
GAZP,60,20170830,120000,117.9200000
GAZP,60,20170830,130000,117.2000000
GAZP,60,20170830,140000,117.0300000
GAZP,60,20170830,150000,117.0500000
GAZP,60,20170830,160000,117.0500000
GAZP,60,20170830,170000,117.9500000
GAZP,60,20170830,180000,118.0900000
GAZP,60,20170830,190000,118.2000000
GAZP,60,20170831,110000,117.6100000
GAZP,60,20170831,120000,118.5200000
GAZP,60,20170831,130000,118.9300000
GAZP,60,20170831,140000,118.8600000
GAZP,60,20170831,150000,118.3200000
GAZP,60,20170831,160000,118.7000000
GAZP,60,20170831,170000,118.5000000
GAZP,60,20170831,180000,117.7100000
GAZP,60,20170831,190000,117.9700000
GAZP,60,20170901,110000,117.1900000
GAZP,60,20170901,120000,117.3300000
GAZP,60,20170901,130000,117.3300000
GAZP,60,20170901,140000,117.5300000
GAZP,60,20170901,150000,117.4800000
GAZP,60,20170901,160000,117.2000000
GAZP,60,20170901,170000,117.2200000
GAZP,60,20170901,180000,117.3500000
GAZP,60,20170901,190000,117.4000000
GAZP,60,20170904,110000,116.8800000
GAZP,60,20170904,120000,117.1800000
GAZP,60,20170904,130000,117.0600000
GAZP,60,20170904,140000,117.0500000
GAZP,60,20170904,150000,116.8100000
GAZP,60,20170904,160000,117.2500000
GAZP,60,20170904,170000,117.3500000
GAZP,60,20170904,180000,117.1700000
GAZP,60,20170904,190000,117.0000000
GAZP,60,20170905,110000,117.3800000
GAZP,60,20170905,120000,116.9400000
GAZP,60,20170905,130000,116.9600000
GAZP,60,20170905,140000,116.7500000
GAZP,60,20170905,150000,116.6500000
GAZP,60,20170905,160000,116.2800000
GAZP,60,20170905,170000,116.1400000
GAZP,60,20170905,180000,116.2600000
GAZP,60,20170905,190000,116.0000000
GAZP,60,20170906,110000,116.6200000
GAZP,60,20170906,120000,116.4400000
GAZP,60,20170906,130000,116.3900000
GAZP,60,20170906,140000,116.4000000
GAZP,60,20170906,150000,116.4200000
GAZP,60,20170906,160000,116.3900000
GAZP,60,20170906,170000,116.8800000
GAZP,60,20170906,180000,117.3000000
GAZP,60,20170906,190000,117.1400000
GAZP,60,20170907,110000,117.8400000
GAZP,60,20170907,120000,117.7200000
GAZP,60,20170907,130000,117.8400000
GAZP,60,20170907,140000,117.8300000
GAZP,60,20170907,150000,118.5200000
GAZP,60,20170907,160000,118.8100000
GAZP,60,20170907,170000,118.9300000
GAZP,60,20170907,180000,118.6800000
GAZP,60,20170907,190000,117.9500000
GAZP,60,20170908,110000,119.2100000
GAZP,60,20170908,120000,119.5000000
GAZP,60,20170908,130000,119.9700000
GAZP,60,20170908,140000,119.7700000
GAZP,60,20170908,150000,120.1400000
GAZP,60,20170908,160000,120.1300000
GAZP,60,20170908,170000,120.3200000
GAZP,60,20170908,180000,120.2100000
GAZP,60,20170908,190000,120.3400000
GAZP,60,20170911,110000,120.0600000
GAZP,60,20170911,120000,120.0300000
GAZP,60,20170911,130000,120.4800000
GAZP,60,20170911,140000,120.7000000
GAZP,60,20170911,150000,121.2800000
GAZP,60,20170911,160000,121.6700000
GAZP,60,20170911,170000,121.1300000
GAZP,60,20170911,180000,120.5900000
GAZP,60,20170911,190000,121.0000000
GAZP,60,20170912,110000,120.8800000
GAZP,60,20170912,120000,121.5300000
GAZP,60,20170912,130000,121.2900000
GAZP,60,20170912,140000,121.2900000
GAZP,60,20170912,150000,121.5300000
GAZP,60,20170912,160000,121.4900000
GAZP,60,20170912,170000,121.4800000
GAZP,60,20170912,180000,121.6700000
GAZP,60,20170912,190000,121.9900000
GAZP,60,20170913,110000,123.9900000
GAZP,60,20170913,120000,124.0000000
GAZP,60,20170913,130000,123.9000000
GAZP,60,20170913,140000,123.9700000
GAZP,60,20170913,150000,124.0600000
GAZP,60,20170913,160000,124.3200000
GAZP,60,20170913,170000,123.9100000
GAZP,60,20170913,180000,123.9700000
GAZP,60,20170913,190000,123.5500000
GAZP,60,20170914,110000,123.7300000
GAZP,60,20170914,120000,122.9300000
GAZP,60,20170914,130000,123.4700000
GAZP,60,20170914,140000,123.4000000
GAZP,60,20170914,150000,123.2600000
GAZP,60,20170914,160000,123.6100000
GAZP,60,20170914,170000,123.2100000
GAZP,60,20170914,180000,123.1300000
GAZP,60,20170914,190000,123.3300000
GAZP,60,20170915,110000,122.2200000
GAZP,60,20170915,120000,122.0300000
GAZP,60,20170915,130000,122.1800000
GAZP,60,20170915,140000,122.2900000
GAZP,60,20170915,150000,122.3000000
GAZP,60,20170915,160000,122.3800000
GAZP,60,20170915,170000,122.6700000
GAZP,60,20170915,180000,122.0300000
GAZP,60,20170915,190000,122.5000000
GAZP,60,20170918,110000,122.7600000
GAZP,60,20170918,120000,122.8900000
GAZP,60,20170918,130000,123.0500000
GAZP,60,20170918,140000,122.5400000
GAZP,60,20170918,150000,122.6800000
GAZP,60,20170918,160000,122.6200000
GAZP,60,20170918,170000,123.1000000
GAZP,60,20170918,180000,122.8200000
GAZP,60,20170918,190000,122.7200000
GAZP,60,20170919,110000,121.8100000
GAZP,60,20170919,120000,121.7300000
GAZP,60,20170919,130000,121.4200000
GAZP,60,20170919,140000,121.1300000
GAZP,60,20170919,150000,121.4100000
GAZP,60,20170919,160000,121.7500000
GAZP,60,20170919,170000,121.8000000
GAZP,60,20170919,180000,121.7300000
GAZP,60,20170919,190000,121.7500000
GAZP,60,20170920,110000,121.9200000
GAZP,60,20170920,120000,121.9200000
GAZP,60,20170920,130000,122.2100000
GAZP,60,20170920,140000,121.7000000
GAZP,60,20170920,150000,122.0000000
GAZP,60,20170920,160000,121.8400000
GAZP,60,20170920,170000,121.8200000
GAZP,60,20170920,180000,122.1400000
GAZP,60,20170920,190000,122.2500000
GAZP,60,20170921,110000,121.6300000
GAZP,60,20170921,120000,121.9100000
GAZP,60,20170921,130000,122.1900000
GAZP,60,20170921,140000,122.5900000
GAZP,60,20170921,150000,122.7200000
GAZP,60,20170921,160000,123.0800000
GAZP,60,20170921,170000,122.4100000
GAZP,60,20170921,180000,122.5200000
GAZP,60,20170921,190000,122.3400000
GAZP,60,20170922,110000,121.9400000
GAZP,60,20170922,120000,121.8900000
GAZP,60,20170922,130000,122.2000000
GAZP,60,20170922,140000,122.2600000
GAZP,60,20170922,150000,122.1000000
